4733922.521	2048831.081	1741
4733987.714	2048830.986	1704
4734052.907	2048830.891	1687
4734118.1	2048830.796	1676
4734183.293	2048830.701	1639
4734248.486	2048830.606	1608
4734313.679	2048830.511	1572
4734378.872	2048830.416	1557
4734444.065	2048830.321	1540
4734509.258	2048830.226	1578
4734574.451	2048830.131	1586
4734639.644	2048830.036	1625
4734704.837	2048829.941	1634
4734770.03	2048829.846	1648
4734835.223	2048829.751	1680
4734900.416	2048829.656	1704
4734965.609	2048829.561	1723
4735030.802	2048829.466	1720
4735095.995	2048829.371	1745
4735161.188	2048829.276	1782
4735226.381	2048829.181	1800
4735291.574	2048829.087	1839
4735356.767	2048828.992	1857
4735421.96	2048828.897	1880
4735487.153	2048828.802	1898
4735552.345	2048828.707	1939
4735617.538	2048828.612	1957
4735682.731	2048828.517	2003
4735747.924	2048828.422	2038
4735813.117	2048828.327	2072
4735878.309	2048828.232	2056
4735943.502	2048828.137	2029
4736008.695	2048828.042	1994
4736073.888	2048827.947	1967
4736139.08	2048827.852	1921
4736204.273	2048827.757	1891
4736269.466	2048827.662	1861
4736334.658	2048827.567	1827
4736399.851	2048827.472	1801
4736465.044	2048827.377	1777
4736530.236	2048827.282	1760
4736595.429	2048827.187	1741
4736660.622	2048827.092	1706
4736725.814	2048826.997	1693
4736791.007	2048826.902	1683
4736856.199	2048826.807	1667
4736921.392	2048826.712	1657
4736986.585	2048826.617	1642
4737051.777	2048826.522	1577
4737116.97	2048826.427	1505
4737182.162	2048826.332	1463
4737247.355	2048826.237	1467
4737312.547	2048826.142	1514
4737377.74	2048826.047	1578
4737442.932	2048825.952	1624
4737508.125	2048825.857	1666
4737573.317	2048825.762	1706
4737638.51	2048825.667	1745
4737703.702	2048825.573	1776
4737768.894	2048825.478	1817
4737834.087	2048825.383	1854
4737899.279	2048825.288	1869
4737964.472	2048825.193	1911
4738029.664	2048825.098	1933
4738094.856	2048825.003	1942
4738160.049	2048824.908	1934
4738225.241	2048824.813	1943
4738290.433	2048824.718	1964
4738355.626	2048824.623	1995
4738420.818	2048824.528	2025
4738486.01	2048824.433	2050
4738551.202	2048824.338	2086
4730206.573	2048892.718	1921
4730271.766	2048892.623	1908
4730336.96	2048892.528	1894
4730402.154	2048892.433	1880
4730467.348	2048892.338	1862
4730532.542	2048892.243	1841
4730597.736	2048892.148	1830
4730662.929	2048892.053	1814
4730728.123	2048891.958	1816
4730793.317	2048891.863	1805
4730858.511	2048891.768	1790
4730923.704	2048891.673	1784
4730988.898	2048891.578	1788
4731054.092	2048891.483	1780
4731119.286	2048891.388	1781
4731184.479	2048891.293	1810
4731249.673	2048891.198	1849
4731314.866	2048891.103	1906
4731380.06	2048891.008	1936
4731445.254	2048890.913	1971
4731510.447	2048890.818	2011
4731575.641	2048890.723	2033
4731640.835	2048890.628	2041
4731706.028	2048890.533	2034
4731771.222	2048890.438	2038
4731836.415	2048890.343	2054
4731901.609	2048890.248	2058
4731966.802	2048890.153	2039
4732031.996	2048890.058	2025
4732097.189	2048889.963	2014
4732162.383	2048889.868	2013
4732227.576	2048889.773	2002
4732292.77	2048889.678	2001
4732357.963	2048889.583	2013
4732423.157	2048889.488	2031
4732488.35	2048889.393	2034
4732553.544	2048889.298	2058
4732618.737	2048889.203	2062
4732683.93	2048889.108	2052
4732749.124	2048889.013	2043
4732814.317	2048888.918	2021
4732879.511	2048888.823	2007
4732944.704	2048888.728	2001
4733009.897	2048888.633	1999
4733075.09	2048888.538	1984
4733140.284	2048888.443	1965
4733205.477	2048888.348	1943
4733270.67	2048888.253	1923
4733335.864	2048888.158	1887
4733401.057	2048888.063	1849
4733466.25	2048887.968	1810
4733531.443	2048887.874	1782
4733596.637	2048887.779	1777
4733661.83	2048887.684	1788
4733727.023	2048887.589	1785
4733792.216	2048887.494	1777
4733857.409	2048887.399	1760
4733922.602	2048887.304	1720
4733987.796	2048887.209	1689
4734052.989	2048887.114	1680
4734118.182	2048887.019	1665
4734183.375	2048886.924	1633
4734248.568	2048886.829	1584
4734313.761	2048886.734	1550
4734378.954	2048886.639	1546
4734444.147	2048886.544	1556
4734509.34	2048886.449	1579
4734574.533	2048886.354	1607
4734639.726	2048886.259	1647
4734704.919	2048886.164	1660
4734770.112	2048886.069	1667
4734835.305	2048885.974	1684
4734900.498	2048885.879	1711
4734965.691	2048885.784	1741
4735030.884	2048885.689	1751
4735096.077	2048885.594	1757
4735161.27	2048885.499	1790
4735226.463	2048885.404	1804
4735291.656	2048885.309	1838
4735356.849	2048885.214	1854
4735422.042	2048885.119	1882
4735487.234	2048885.024	1907
4735552.427	2048884.929	1940
4735617.62	2048884.834	1970
4735682.813	2048884.739	1996
4735748.006	2048884.644	2050
4735813.199	2048884.549	2068
4735878.391	2048884.454	2040
4735943.584	2048884.359	2010
4736008.777	2048884.264	1984
4736073.97	2048884.169	1957
4736139.162	2048884.074	1927
4736204.355	2048883.979	1904
4736269.548	2048883.884	1880
4736334.74	2048883.789	1852
4736399.933	2048883.694	1820
4736465.126	2048883.599	1798
4736530.318	2048883.504	1776
4736595.511	2048883.409	1740
4736660.704	2048883.314	1718
4736725.896	2048883.219	1707
4736791.089	2048883.124	1689
4736856.281	2048883.029	1670
4736921.474	2048882.934	1661
4736986.667	2048882.839	1644
4737051.859	2048882.744	1568
4737117.052	2048882.649	1518
4737182.244	2048882.554	1483
4737247.437	2048882.459	1461
4737312.629	2048882.364	1502
4737377.822	2048882.269	1578
4737443.014	2048882.174	1633
4737508.207	2048882.079	1665
4737573.399	2048881.984	1699
4737638.591	2048881.889	1741
4737703.784	2048881.794	1777
4737768.976	2048881.699	1808
4737834.169	2048881.605	1840
4737899.361	2048881.51	1867
4737964.554	2048881.415	1897
4738029.746	2048881.32	1938
4738094.938	2048881.225	1954
4738160.131	2048881.13	1957
4738225.323	2048881.035	1959
4738290.515	2048880.94	1977
4738355.707	2048880.845	2017
4738420.9	2048880.75	2046
4738486.092	2048880.655	2056
4738551.284	2048880.56	2081
4730206.655	2048948.941	1894
4730271.848	2048948.846	1908
4730337.042	2048948.751	1912
4730402.236	2048948.656	1902
4730467.43	2048948.561	1883
4730532.624	2048948.466	1852
4730597.817	2048948.371	1835
4730663.011	2048948.276	1828
4730728.205	2048948.181	1828
4730793.399	2048948.086	1827
4730858.592	2048947.991	1819
4730923.786	2048947.896	1806
4730988.98	2048947.801	1813
4731054.174	2048947.706	1800
4731119.367	2048947.611	1781
4731184.561	2048947.516	1804
4731249.755	2048947.421	1848
4731314.948	2048947.326	1905
4731380.142	2048947.231	1917
4731445.336	2048947.136	1960
4731510.529	2048947.041	1996
4731575.723	2048946.946	2015
4731640.917	2048946.851	2022
4731706.11	2048946.756	2009
4731771.304	2048946.661	2014
4731836.497	2048946.566	2030
4731901.691	2048946.471	2032
4731966.884	2048946.376	2017
4732032.078	2048946.281	1998
4732097.271	2048946.186	1983
4732162.465	2048946.091	1982
4732227.658	2048945.996	1981
4732292.852	2048945.901	1988
4732358.045	2048945.806	1997
4732423.239	2048945.711	2007
4732488.432	2048945.616	2004
4732553.626	2048945.521	2016
4732618.819	2048945.426	2030
4732684.012	2048945.331	2032
4732749.206	2048945.236	2024
4732814.399	2048945.141	2000
4732879.592	2048945.046	1987
4732944.786	2048944.951	1972
4733009.979	2048944.856	1973
4733075.172	2048944.761	1963
4733140.366	2048944.666	1944
4733205.559	2048944.571	1921
4733270.752	2048944.476	1901
4733335.946	2048944.381	1866
4733401.139	2048944.286	1837
4733466.332	2048944.191	1807
4733531.525	2048944.096	1778
4733596.719	2048944.001	1755
4733661.912	2048943.906	1759
4733727.105	2048943.811	1762
4733792.298	2048943.716	1741
4733857.491	2048943.621	1712
4733922.684	2048943.526	1702
4733987.878	2048943.431	1676
4734053.071	2048943.336	1658
4734118.264	2048943.241	1633
4734183.457	2048943.146	1599
4734248.65	2048943.051	1568
4734313.843	2048942.956	1559
4734379.036	2048942.861	1579
4734444.229	2048942.766	1582
4734509.422	2048942.671	1590
4734574.615	2048942.576	1638
4734639.808	2048942.481	1661
4734705.001	2048942.386	1682
4734770.194	2048942.291	1698
4734835.387	2048942.196	1705
4734900.58	2048942.101	1718
4734965.773	2048942.006	1762
4735030.966	2048941.911	1771
4735096.159	2048941.816	1769
4735161.352	2048941.721	1797
4735226.545	2048941.626	1814
4735291.738	2048941.531	1822
4735356.931	2048941.436	1857
4735422.123	2048941.341	1893
4735487.316	2048941.246	1916
4735552.509	2048941.151	1952
4735617.702	2048941.056	1979
4735682.895	2048940.961	2003
4735748.088	2048940.866	2047
4735813.28	2048940.771	2057
4735878.473	2048940.676	2027
4735943.666	2048940.581	1990
4736008.859	2048940.486	1966
4736074.051	2048940.391	1941
4736139.244	2048940.296	1925
4736204.437	2048940.201	1906
4736269.63	2048940.106	1881
4736334.822	2048940.011	1850
4736400.015	2048939.916	1820
4736465.208	2048939.821	1795
4736530.4	2048939.726	1770
4736595.593	2048939.631	1739
4736660.786	2048939.536	1726
4736725.978	2048939.441	1710
4736791.171	2048939.346	1682
4736856.363	2048939.251	1663
4736921.556	2048939.156	1651
4736986.749	2048939.061	1620
4737051.941	2048938.966	1581
4737117.134	2048938.871	1533
4737182.326	2048938.777	1496
4737247.519	2048938.682	1477
4737312.711	2048938.587	1498
4737377.904	2048938.492	1562
4737443.096	2048938.397	1613
4737508.289	2048938.302	1646
4737573.481	2048938.207	1678
4737638.673	2048938.112	1717
4737703.866	2048938.017	1756
4737769.058	2048937.922	1794
4737834.251	2048937.827	1821
4737899.443	2048937.732	1853
4737964.635	2048937.637	1885
4738029.828	2048937.542	1918
4738095.02	2048937.447	1933
4738160.213	2048937.352	1950
4738225.405	2048937.257	1970
4738290.597	2048937.162	1993
4738355.789	2048937.067	2010
4738420.982	2048936.972	2016
4738486.174	2048936.877	2023
4738551.366	2048936.782	2051
4730206.736	2049005.164	1873
4730271.93	2049005.069	1875
4730337.124	2049004.974	1889
4730402.318	2049004.879	1906
4730467.512	2049004.784	1897
4730532.706	2049004.689	1878
4730597.899	2049004.594	1848
4730663.093	2049004.499	1835
4730728.287	2049004.404	1832
4730793.481	2049004.309	1833
4730858.674	2049004.214	1831
